col_oslnp,col_29p4d,col_4bzl7,col_g4elm,col_0l637,col_3zius,col_k7ayf,col_eph8l,col_9t29s,col_4gmox,col_l4kuj,col_lyhls,col_ky2iy,col_gkyng,col_q01lh,col_fe2jd,col_b0oll,col_dwe97,col_q9rrk,col_mkc8l,col_sxciu,col_ahvgp,col_2me64,col_eo0va,col_6v7c9,col_md150,col_grbeg,col_jleb4,col_hc7wj,col_eun3m,col_m74pu,col_ghi4z,col_y88mx,col_wv5nq,col_ur3w6,col_dyf88,col_i6wfm,col_riwps,col_rj5ld,col_be67j,col_0jjaa,target
34.0,192.0,26.0,3.3,4.6,508.0,1.41899441340782,2.0,0.779329608938548,0.05,1.5,1.0,1.89,317.0,271.7,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,1,0.125,0,0,0.0,0,0,0,0
53.0,40.0,16.0,5.8,9.8,664.0,2.32262569832402,32.2,1.33,0.05,1.5,1.0,1.89,317.0,266.0,0,0,0,1,0,1,1,0,0.4623430962343096,0.0,0.0,1.0,0.0,0,0,1,1,0.0,1,0.0,0,0,1.0,1,0,0,0
79.0,12.0,24.0,1.78,3.57,438.0,2.19,1.41,0.820433436532508,0.05,1.5,1.0,1.89,317.0,265.0,0,1,1,1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1,0.0,0,0,0.0,0,1,0,0
41.0,38.0,12.0,5.8,9.8,664.0,2.32262569832402,1.89,0.919014084507042,0.05,1.5,1.0,5.72,357.0,261.0,0,1,0,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,1,0.0,0,0,1.0,1,0,0,0
32.0,72.0,17.0,3.54,7.6,383.0,1.06983240223464,0.81,1.08298755186722,0.05,1.5,1.0,1.89,317.0,261.0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,0,1,0,0
25.0,127.0,15.0,5.8,13.8,664.0,2.32262569832402,0.11,0.722346368715084,0.05,1.5,1.0,1.6,601.0,258.6,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,1,1.0,0,0,1.0,1,0,0,0
46.0,74.0,5.0,5.8,9.8,664.0,2.32262569832402,23.1,1.01587301587302,0.05,1.5,1.0,1.89,317.0,256.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,0,0.0,0,0,1.0,0,1,0,0
30.0,253.0,16.0,5.8,30.0,664.0,2.32262569832402,0.11,1.11555555555556,0.05,1.5,1.0,1.89,317.0,251.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1,1.0,0,1,1.0,0,0,0,0
33.0,312.0,16.0,5.8,9.8,664.0,2.32262569832402,1.32,1.10666666666667,0.05,1.5,1.0,2.4,726.0,249.0,0,0,0,1,0,0,1,0,0.4623430962343096,0.0,0.0,1.0,0.0,0,0,1,1,0.0,1,0.0,0,1,1.0,0,0,0,0
38.0,33.0,39.0,5.8,29.0,692.0,3.10313901345291,2.37,1.13698630136986,0.05,1.5,1.0,1.89,317.0,249.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0
58.0,40.0,22.0,5.8,58.0,960.0,4.26666666666667,0.41,1.23,0.05,1.5,1.0,1.89,317.0,246.0,1,1,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,1,0.0,1,0,1.0,0,0,0,0
12.0,97.0,16.0,5.8,9.8,664.0,2.32262569832402,1.06,0.862676056338028,0.05,1.5,1.0,1.89,317.0,245.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
49.0,54.0,9.6,1.48,1.95,540.0,2.14285714285714,0.741,2.14285714285714,0.05,1.5,1.0,2.0,272.0,244.0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,0
37.0,156.0,3.0,5.8,0.532,577.0,2.161048689138577,0.26,0.98387096774194,0.05,1.5,1.0,1.89,317.0,244.0,0,0,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
40.0,27.0,16.0,5.8,9.8,664.0,2.32262569832402,1.22,1.21,0.05,1.5,1.0,1.89,317.0,242.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
44.0,205.0,4.0,5.8,6.6,325.0,1.1443661971831,3.6,1.28877005347594,0.05,1.5,1.0,0.2,101.0,241.0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
56.0,104.0,5.0,1.08,1.4,437.0,1.94222222222222,0.43,1.07111111111111,0.05,1.5,1.0,5.21,317.0,241.0,0,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,1,0.0,0,0,0.0,1,0,0,0
30.0,156.0,8.0,13.6,17.8,824.0,2.30167597765363,0.6,1.138755980861244,0.05,1.5,1.0,1.89,317.0,238.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,1,0,1.0,0,0,0,0
43.0,25.0,16.0,5.8,9.8,664.0,2.32262569832402,0.9,0.920634920634921,0.05,1.5,1.0,2.8,738.4,232.0,0,0,0,0,0,1,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,1,1,0.0,1,0.0,0,0,1.0,0,0,0,0
37.0,186.0,16.0,5.8,9.8,664.0,2.32262569832402,0.82,1.02222222222222,0.05,1.5,1.0,1.89,317.0,230.0,0,0,0,1,0,1,1,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1,0.125,0,0,0.0,0,0,0,1
50.0,255.0,12.0,3.8,5.2,600.0,2.38095238095238,4.5,1.145,0.05,1.5,1.0,0.09,205.0,229.0,0,1,0,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
37.0,154.0,37.0,5.8,9.8,664.0,2.32262569832402,0.7,0.888888888888889,0.05,1.5,1.0,1.89,317.0,224.0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,1,1.0,0,0,0,0
72.0,48.0,16.0,5.8,9.8,664.0,2.32262569832402,1.1,1.26553672316384,0.05,1.5,1.0,1.89,317.0,224.0,0,0,0,1,0,0,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,1
78.0,76.0,13.0,5.8,2.5,339.0,1.91525423728814,3.3,1.25423728813559,0.05,1.5,1.0,12.0,313.0,222.0,0,1,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,1,0,0,1
71.0,116.0,4.5,2.35,2.3,511.0,2.14705882352941,1.1,1.16931216931217,0.05,1.5,1.0,1.89,317.0,221.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0.0,1,0.0,0,0,0.0,0,0,0,0
58.0,209.0,20.0,4.2,5.1,531.0,2.36,1.64,1.095,0.05,1.5,1.0,0.11,151.0,219.0,0,1,0,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,0,1,0.0,0,0,0,1
56.0,17.0,15.0,5.8,16.0,644.0,2.862222222222222,15.4,0.973333333333333,0.05,1.5,1.0,1.89,317.0,219.0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.0,1,1.0,0,0,0.0,0,0,0,1
37.0,1.0,16.0,5.8,9.8,664.0,2.32262569832402,0.1,0.779329608938548,0.05,1.5,1.0,8.06,882.0,218.0,0,1,0,1,0,1,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0,1.0,0,0,0,0
40.0,197.0,22.1,51.0,49.0,664.0,2.32262569832402,0.3,1.09,0.05,1.5,1.0,13.0,783.0,218.0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1,0.0,0,0,0.0,0,0,0,0
41.0,192.0,15.0,11.7,30.0,1038.0,3.65492957746479,0.015,0.767605633802817,0.05,1.5,1.0,1.89,317.0,218.0,0,0,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0,0,0,0
33.0,90.0,20.0,5.8,11.1,664.0,2.32262569832402,3.98,0.76056338028169,0.05,1.5,1.0,1.89,317.0,216.0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
42.0,113.0,5.0,0.86,0.7,533.0,1.48882681564246,0.4,1.03968253968254,0.05,1.5,1.0,4.49,317.0,211.0,0,1,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0
19.0,277.0,16.0,5.8,9.8,664.0,2.32262569832402,0.9,0.773809523809524,0.05,1.5,1.0,1.89,317.0,211.0,0,0,0,1,0,0,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,1,1.0,0,0,0,0
70.0,84.0,13.0,0.63,4.28,615.0,3.075,0.21,1.18983050847458,0.05,1.5,1.0,2.13,478.0,210.6,0,1,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0.0,1,1.0,0,0,0.0,0,0,0,1
52.0,174.0,16.0,5.8,7.61,1744.0,6.92063492063492,0.5,0.928888888888889,0.05,1.5,1.0,5.4,485.0,209.0,0,1,0,0,0,0,1,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,1,1,1.0,1,1.0,0,0,1.0,0,0,0,0
23.0,99.0,25.0,5.8,40.0,1219.0,3.40502793296089,4.0,0.782122905027933,0.05,1.5,1.0,1.89,317.0,209.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,1,0.125,0,0,1.0,0,0,0,0
34.0,36.0,24.0,5.8,9.8,664.0,2.32262569832402,0.7,0.85892116,0.05,1.5,1.0,1.73,404.0,207.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1.0,0,0,1.0,0,0,0,0
29.0,166.0,15.0,5.8,35.3,1126.0,3.14525139664804,1.04,0.72887323943662,0.05,1.5,1.0,0.98,191.0,207.0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,0,1.0,0,0,0,0
36.0,106.0,45.0,5.8,40.0,563.0,1.57262569832402,1.21,0.740223463687151,0.05,1.5,1.0,1.49,307.0,205.0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,1.0,0,0,1.0,1,0,0,0
42.0,168.0,35.0,5.8,80.0,714.0,2.51408450704225,20.4,0.818548387096774,0.05,1.5,1.0,3.8,25.0,203.0,0,1,0,1,1,1,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0,0.0,1,0,0,0
32.0,7.0,7.5,3.4,19.0,311.0,1.26422764,19.0,0.82520325203252,0.05,1.5,1.0,1.89,317.0,203.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
52.0,60.0,5.4,0.74,1.5,249.0,0.98,1.4,0.801587301587302,0.05,1.5,1.0,5.0,608.0,202.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0
39.0,62.0,4.0,3.1,3.12,536.0,1.88732394366197,0.36,0.952153110047847,0.05,1.5,1.0,1.89,317.0,199.0,0,0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,0,0.0,1,0,0.0,0,1,0,0
45.0,99.0,16.0,5.8,0.62,271.0,0.756983240223464,0.2,0.78968253968254,0.05,1.5,1.0,1.89,317.0,199.0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
35.0,100.0,35.0,5.8,9.8,664.0,2.32262569832402,0.6,0.78571428571429,0.05,1.5,1.0,24.0,722.0,198.0,0,0,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,1,1.0,1,0,0,0
52.0,192.0,10.0,1.29,1.29,500.0,2.5,0.44,0.904109589041096,0.05,1.5,1.0,1.89,317.0,198.0,0,1,0,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0
60.0,12.0,7.0,4.54,4.03,685.3,3.66470588,1.93,0.875555555555556,0.05,1.5,1.0,1.7,437.0,197.0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,1,0,0.0,0,0,0,0
34.0,288.0,16.0,5.8,9.8,664.0,2.32262569832402,1.5,0.98,0.05,1.5,1.0,6.27,291.0,196.0,0,0,0,1,0,0,1,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,1,1.0,0,0,0,0
53.0,24.0,60.0,5.8,4.97,767.0,3.04365079365079,0.32,0.86666666666667,0.05,1.5,1.0,7.94,1078.0,195.0,0,0,0,1,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,1,0,0.0,0,0,0,0
34.0,64.0,16.0,3.49,19.0,637.0,1.77932960893855,13.0,0.989795918367347,0.05,1.5,1.0,1.89,317.0,194.0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
13.0,240.0,32.0,5.8,9.8,664.0,2.32262569832402,0.2,0.634078212290503,0.05,1.5,1.0,0.72,313.0,193.0,0,0,0,0,0,1,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,1,1.0,0,0,0,0
41.0,2.0,10.0,5.8,9.8,664.0,2.32262569832402,12.27,0.761904761904762,0.05,1.5,1.0,0.62,482.0,192.0,0,0,0,1,0,0,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,1,0,0,0,1.0,1,0.0,0,1,1.0,1,0,0,1
45.0,1.0,16.0,5.8,24.0,189.5,0.842222222222222,24.0,0.842222222222222,0.05,1.5,1.0,0.062,444.0,189.5,0,1,0,0,0,0,1,0,0.4623430962343096,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,1
36.0,252.0,13.0,5.8,42.0,1790.0,6.302816901408451,0.37,0.945,0.05,1.5,1.0,1.89,317.0,189.0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
68.0,9.0,18.0,7.02,9.19,781.0,3.5662100456621,1.2,0.858447488584475,0.05,1.5,1.0,1.1,250.0,188.0,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
39.0,39.0,16.0,5.8,9.8,664.0,2.32262569832402,2.19,0.835555555555556,0.05,1.5,1.0,1.89,317.0,188.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,0,1.0,1,0,0,0
32.0,168.0,6.0,1.87,2.44,315.0,0.879888268156425,0.58,0.954081632653061,0.05,1.5,1.0,1.89,317.0,187.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,1,0.125,0,0,0.0,0,0,0,0
54.0,17.0,16.0,1.66,2.49,435.6,2.178,0.619,0.78448275862069,0.05,1.5,1.0,6.2,615.0,182.0,0,0,1,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0.0,1,0.0,0,0,0.0,0,0,0,0
29.0,276.0,13.0,14.4,14.7,510.0,1.42458100558659,13.0,0.73387096774194,0.05,1.5,1.0,1.89,317.0,182.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.125,0,1,1.0,1,0,0,0
62.0,51.0,16.0,14.0,16.7,1012.0,4.49777777777778,0.72,0.804444444444444,0.05,1.5,1.0,3.64,352.0,181.0,0,0,0,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1,0.0,1,0,1.0,0,0,0,0
26.0,138.0,11.0,5.8,11.5,250.0,1.19617224880383,11.7,0.866028708133971,0.05,1.5,1.0,1.2,275.0,181.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
27.0,216.0,16.0,5.8,9.8,664.0,2.32262569832402,0.1,0.793859649122807,0.05,1.5,1.0,1.89,317.0,181.0,0,0,0,0,0,1,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,1,0,0,0
32.0,256.0,16.0,12.0,1.9,664.0,2.32262569832402,0.05,0.9,0.05,1.5,1.0,1.89,284.0,180.0,0,0,1,0,0,1,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1,0.0,0,0,0.0,0,0,0,1
38.0,336.0,16.0,5.8,9.8,664.0,2.32262569832402,2.13,0.817351598173516,0.05,1.5,1.0,0.25,163.0,179.0,0,0,0,1,0,0,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0
48.0,24.0,6.0,5.8,40.0,861.0,3.416666,6.28,0.706349,0.05,1.5,1.0,1.89,317.0,178.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,1,0.0,0,0,0.0,0,0,0,1
36.0,400.0,10.0,2.5,3.0,102.0,0.284916201117318,2.7,0.89,0.05,1.5,1.0,1.89,317.0,178.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
32.0,122.0,18.0,5.8,11.0,1273.0,3.55586592178771,1.24,0.494413407821229,0.05,1.5,1.0,0.31,82.7,177.0,0,0,0,0,0,0,0,0,0.4623430962343096,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0.0,1,1,1.0,0,0,0,0
34.0,55.0,11.0,14.6,14.6,1315.0,3.6731843575419,0.191,0.623239436619718,0.05,1.5,1.0,1.89,317.0,177.0,0,1,0,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0
41.0,219.0,14.0,7.3,7.7,664.0,2.32262569832402,0.9,0.88,0.05,1.5,1.0,1.45,281.0,176.0,0,1,0,1,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,1
54.0,204.0,8.0,5.8,9.8,800.0,3.17460317460317,0.986,0.875,0.05,1.5,1.0,8.0,195.0,175.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0.0,1,0.0,0,0,0.0,0,0,0,0
42.0,20.0,16.0,5.8,9.8,664.0,2.32262569832402,0.1,0.616197183098592,0.05,1.5,1.0,1.89,317.0,175.0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,1,0.125,1,0,0.0,0,1,0,0
40.0,14.0,50.0,5.8,9.8,664.0,2.32262569832402,5.8,0.602112676056338,0.05,1.5,1.0,0.82,319.6,171.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,1,0.0,0,0,0.5853242320819113,0,0,0,1
48.0,280.0,25.0,5.8,1.9,664.0,2.32262569832402,0.22,0.855,0.05,1.5,1.0,1.89,317.0,171.0,0,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0,1,1.0,0,0,0,1
68.0,357.0,4.0,5.8,9.0,664.0,2.32262569832402,0.28,0.96045197740113,0.05,1.5,1.0,1.6,330.0,170.0,0,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0,1.0,0,0,0,0
32.0,96.0,16.0,5.8,0.074,267.0,0.745810055865922,0.66,0.8133971291866,0.05,1.5,1.0,3.83,217.0,170.0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
65.0,91.0,18.0,9.32,40.0,930.0,4.13333333333333,2.53,0.96045197740113,0.05,1.5,1.0,1.89,317.0,170.0,0,1,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,1,1,1.0,0,0,0,1
42.0,108.0,12.0,1.7,16.0,580.0,2.04225352112676,0.6,0.674603174603175,0.05,1.5,1.0,1.89,317.0,170.0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.125,0,0,0.0,0,0,0,1
57.0,48.0,9.0,5.8,7.38,627.0,2.78666666666667,0.69,0.751111111111111,0.05,1.5,1.0,1.89,317.0,169.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,1.0,0,0,0,0
26.0,360.0,16.0,5.8,9.8,664.0,2.32262569832402,0.21,0.670634920634921,0.05,1.5,1.0,1.89,317.0,169.0,0,0,0,0,0,0,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,1,1.0,0,0,0,0
68.0,102.0,8.0,5.8,9.8,664.0,2.32262569832402,1.5,0.84,0.05,1.5,1.0,2.1,186.0,168.0,0,0,0,1,0,0,1,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
29.0,144.0,16.0,5.8,9.8,664.0,2.32262569832402,0.98,0.85714285714286,0.05,1.5,1.0,1.89,317.0,168.0,0,0,0,0,0,1,0,0,0.4623430962343096,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
55.0,156.0,10.0,5.8,8.74,939.0,3.72619047619048,0.5,0.757990867579909,0.05,1.5,1.0,0.602,140.0,166.0,0,0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0.0,1,0,1.0,0,0,0,0
51.0,264.0,10.0,5.8,9.8,664.0,2.32262569832402,1.15,0.86,0.05,1.5,1.0,1.89,317.0,165.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
30.0,211.0,16.0,5.8,9.8,664.0,2.32262569832402,0.2,0.577464788732394,0.05,1.5,1.0,3.1,492.8,164.0,0,0,1,0,1,1,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,1,0,1,1,0.0,1,0.0,0,0,1.0,1,0,0,1
32.0,60.0,13.0,1.01,3.8,866.0,2.4189,0.91,0.638888888888889,0.05,1.5,1.0,1.89,317.0,161.0,0,1,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,0,0,1.0,0,0,0,1
38.0,228.0,30.0,24.5,16.4,664.0,2.32262569832402,5.3,0.638888888888889,0.05,1.5,1.0,1.89,317.0,161.0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0,1.0,1,0,0,0
30.0,316.0,16.0,30.0,30.0,664.0,2.32262569832402,0.7,0.8,0.05,1.5,1.0,1.89,317.0,160.0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1,0.125,0,1,1.0,1,0,0,0
32.0,220.0,16.0,5.8,9.8,664.0,2.32262569832402,0.432,0.630952380952381,0.05,1.5,1.0,0.7,229.0,159.0,0,1,0,1,0,0,1,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,0,0,0,0
46.0,59.0,17.0,7.92,9.49,645.0,2.55952380952381,0.42,0.64112903225806,0.05,1.5,1.0,1.89,317.0,159.0,0,0,0,1,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0,1,0,1,1.0,1,0.0,0,0,1.0,0,0,0,0
39.0,58.0,9.0,5.8,9.8,664.0,2.32262569832402,0.129,1.1031746031746,0.05,1.5,1.0,1.89,317.0,157.8,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,0,0,1.0,0,0,0,0
44.0,133.0,14.0,1.7,4.2,454.0,1.59859154929577,2.47,0.633064516129032,0.05,1.5,1.0,1.89,317.0,157.0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0,0.0,1,0,0,0
30.0,252.0,30.0,5.5,39.0,664.0,2.32262569832402,1.6,0.629032258064516,0.05,1.5,1.0,5.1,600.0,156.0,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,1.0,1,0.125,0,1,1.0,1,0,0,0
70.0,62.0,16.0,5.8,3.76,488.0,2.44,1.14,0.775,0.05,1.5,1.0,1.89,317.0,155.0,0,1,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,1,1
32.0,111.0,23.0,36.9,63.5,1264.8,3.53296089385475,0.26,0.430167597765363,0.05,1.5,1.0,1.39,259.0,154.0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1,0.0,1,0,1.0,0,0,0,0
59.0,34.0,1.5,5.8,0.079,177.0,0.885,0.091,0.765,0.05,1.5,1.0,5.96,464.0,153.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0.0,1,0.0,0,0,0.0,0,0,0,0
56.0,106.0,16.0,5.8,2.02,472.0,1.873015873015873,0.83,0.812834224598931,0.05,1.5,1.0,1.89,317.0,152.0,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0
73.0,12.0,8.0,5.8,0.54,213.0,1.065,0.19,0.853107344632768,0.05,1.5,1.0,1.89,317.0,151.0,0,1,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0.0,0,0,0.0,0,0,0,1
23.0,184.0,16.0,5.8,18.0,664.0,2.32262569832402,0.179,0.365921787709497,0.05,1.5,1.0,1.89,317.0,150.0,0,0,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,0,0.0,0,0,1.0,0,0,0,0
31.0,204.0,16.0,5.8,9.8,664.0,2.32262569832402,1.09,0.76530612244898,0.05,1.5,1.0,1.89,317.0,150.0,0,0,0,0,0,1,0,0,0.4623430962343096,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.125,0,0,1.0,1,0,0,0
